from	from	from
refer	refer	refer
their	their	their

>	>	>
patients	patient	patient
with	with	with
crohn	crohn	crohn
'	'	'
s	s	s
disease	diseas	disease
to	to	to
rd	rd	rd
'	'	'
s	s	s
for	for	for
dietary	dietari	dietary
help	help	help
.	.	.

if	if	if
you	you	you
can	can	can
get	get	get

>	>	>
your	your	your
friend	friend	friend
'	'	'
s	s	s
physician	physician	physician
to	to	to
make	make	make
a	a	a
referral	referr	referral
,	,	,
medical	medic	medical
insurance	insur	insurance
should	should	should
pay	pay	pay
for	for	for

>	>	>
the	the	the
rd	rd	rd
'	'	'
s	s	s
services	servic	service
just	just	just
like	like	like
the	the	the
services	servic	service
of	of	of
a	a	a
physical	physic	physical
therapist	therapist	therapist
.	.	.

the	the	the

>	>	>
better	better	better
medical	medic	medical
insurance	insur	insurance
plans	plan	plan
will	will	will
cover	cover	cover
this	this	this
but	but	but
even	even	even
if	if	if
your	your	your
friend	friend	friend
'	'	'
s	s	s

>	>	>
plan	plan	plan
doesn	doesn	doesn
'	'	'
t	t	t
,	,	,
it	it	it
would	would	would
be	be	be
well	well	well
worth	worth	worth
the	the	the
cost	cost	cost
to	to	to
get	get	get
on	on	on
a	a	a
good	good	good
diet	diet	diet
to	to	to

>	>	>
control	control	control
the	the	the
intestinal	intestin	intestinal
discomfort	discomfort	discomfort
and	and	and
help	help	help
the	the	the
intestinal	intestin	intestinal
lining	line	lining
heal	heal	heal
.	.	.

>	>	>
crohn	crohn	crohn
'	'	'
s	s	s
disease	diseas	disease
is	is	is
an	an	an
inflammatory	inflammatori	inflammatory
disease	diseas	disease
of	of	of
the	the	the
intestinal	intestin	intestinal
lining	line	lining
and	and	and

>	>	>
lipoxygenase	lipoxygenas	lipoxygenase
inhibitors	inhibitor	inhibitor
may	may	may
help	help	help
by	by	by
decreasing	decreas	decreasing
leukotriene	leukotrien	leukotriene
formation	format	formation
but	but	but

>	>	>
i	i	i
'	'	'
m	m	m
not	not	not
aware	awar	aware
of	of	of
tea	tea	tea
or	or	or
turmeric	turmer	turmeric
containing	contain	containing
lipoxygenase	lipoxygenas	lipoxygenase
inhibitors	inhibitor	inhibitor
.	.	.

for	for	for

if	if	if
you	you	you
do	do	do
a	a	a
medline	medlin	medline
search	search	search
on	on	on
"	"	"
turmeric	turmer	turmeric
"	"	"
you	you	you
'	'	'
ll	ll	ll
see	see	see
that	that	that
it	it	it
is	is	is
a	a	a
potent	potent	potent
lipoxygenase	lipoxygenas	lipoxygenase
inhibitor	inhibitor	inhibitor
which	which	which
is	is	is
being	be	being
investigated	investig	investigated
in	in	in
a	a	a
number	number	number
of	of	of
areas	area	area
.	.	.

i	i	i
'	'	'
m	m	m
in	in	in
cardiology	cardiolog	cardiology
and	and	and
about	about	about
4	4	4
years	year	year
ago	ago	ago
the	the	the
cardiothoracic	cardiothorac	cardiothoracic
surgery	surgeri	surgery
lab	lab	lab
at	at	at
my	my	my
hospital	hospit	hospital
compared	compar	compared
the	the	the
effect	effect	effect
of	of	of
a	a	a
teaspoon	teaspoon	teaspoon
of	of	of
dissolved	dissolv	dissolved
turmeric	turmer	turmeric
vs	vs	v
.	.	.

a	a	a
$	$	$
2000	2000	2000
bolus	bolus	bolus
of	of	of
tpa	tpa	tpa
in	in	in
preventing	prevent	preventing
myocardial	myocardi	myocardial
reperfusion	reperfus	reperfusion
injury	injuri	injury
in	in	in
a	a	a
perfused	perfus	perfused
langendorff	langendorff	langendorff
sheep	sheep	sheep
heart	heart	heart
.	.	.

the	the	the
turmeric	turmer	turmeric
was	was	wa
more	more	more
effective	effect	effective
:	:	:
-	-	-
)	)	)

a	a	a
colleague	colleagu	colleague
of	of	of
mine	mine	mine
in	in	in
the	the	the
school	school	school
of	of	of
pharmacy	pharmaci	pharmacy
(	(	(
dr. ron	dr. ron	dr. ron
kohen	kohen	kohen
)	)	)
has	has	ha
a	a	a
paper	paper	paper
"	"	"
in	in	in
press	press	press
"	"	"
on	on	on
the	the	the
free	free	free
radical	radic	radical
scavenging	scaveng	scavenging
activity	activ	activity
and	and	and
antioxidant	antioxid	antioxidant
activity	activ	activity
of	of	of
tea	tea	tea
.	.	.

josh	josh	josh
backon@vms.huji.ac.il	backon@vms.huji.ac.il	backon@vms.huji.ac.il

>	>	>
bad	bad	bad
inflammation	inflamm	inflammation
,	,	,
steroids	steroid	steroid
are	are	are
used	use	used
but	but	but
for	for	for
a	a	a
mild	mild	mild
case	case	case
,	,	,
the	the	the
side	side	side
effects	effect	effect

>	>	>
are	are	are
not	not	not
worth	worth	worth
the	the	the
small	small	small
benefit	benefit	benefit
gained	gain	gained
by	by	by
steroid	steroid	steroid
use	use	use
.	.	.

upjohn	upjohn	upjohn
is	is	is
developing	develop	developing

>	>	>
a	a	a
new	new	new
lipoxygenase	lipoxygenas	lipoxygenase
inhibitor	inhibitor	inhibitor
that	that	that
should	should	should
greatly	great	greatly
help	help	help
deal	deal	deal
with	with	with

>	>	>
inflammatory	inflammatori	inflammatory
diseases	diseas	disease
but	but	but
it	it	it
'	'	'
s	s	s
not	not	not
available	avail	available
yet	yet	yet
.	.	.

>	>	>

>	>	>
marty	marti	marty
b	b	b
.	.	.
