from	from	from
thanks	thank	thanks

|	|	|
>	>	>
david	david	david
mirsky	mirski	mirsky

|	|	|
>	>	>
mirsky@gnu.ai.mit.edu	mirsky@gnu.ai.mit.edu	mirsky@gnu.ai.mit.edu

well	well	well
,	,	,
i	i	i
also	also	also
have	have	have
an	an	an
lc	lc	lc
iii	iii	iii
.	.	.

popping	pop	popping
the	the	the
top	top	top
revealed	reveal	revealed
:	:	:

one	one	one
"	"	"
socket	socket	socket
"	"	"
for	for	for
an	an	an
additional	addit	additional
vram	vram	vram
simm	simm	simm

one	one	one
"	"	"
socket	socket	socket
"	"	"
for	for	for
a	a	a
72	72	72
-	-	-
pin	pin	pin
ram	ram	ram
simm	simm	simm

one	one	one
socket	socket	socket
for	for	for
a	a	a
flat	flat	flat
-	-	-
pack	pack	pack
fpu	fpu	fpu

a	a	a
processor	processor	processor
-	-	-
direct	direct	direct
slot	slot	slot
(	(	(
pds	pds	pd
)	)	)
identical	ident	identical
to	to	to
the	the	the
lc	lc	lc
/	/	/
lc	lc	lc
ii	ii	ii
,	,	,
but	but	but
with	with	with

an	an	an
additional	addit	additional
set	set	set
of	of	of
connetions	connet	connetions
to	to	to
one	one	one
side	side	side
(	(	(
for	for	for
the	the	the
full	full	full
32	32	32
-	-	-
bit	bit	bit

data	data	data
path	path	path
that	that	that
the	the	the
lc	lc	lc
/	/	/
lc	lc	lc
ii	ii	ii
lacked	lack	lacked

that	that	that
'	'	'
s	s	s
it	it	it
.	.	.

i	i	i
guess	guess	guess
a	a	a
board	board	board
with	with	with
a	a	a
powerpc	powerpc	powerpc
chip	chip	chip
could	could	could
be	be	be
made	made	made
that	that	that
would	would	would
fit	fit	fit
in	in	in
the	the	the
pds	pds	pd
,	,	,
but	but	but
that	that	that
'	'	'
s	s	s
the	the	the
only	onli	only
place	place	place
.	.	.

+	+	+
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
+	+	+

|	|	|
andre	andr	andre
molyneux	molyneux	molyneux
ka7wvv	ka7wvv	ka7wvv
"	"	"
insert	insert	insert
your	your	your
favorite	favorit	favorite
disclaimer	disclaim	disclaimer
here	here	here
"	"	"
|	|	|

+	+	+
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
+	+	+
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
+	+	+

|	|	|
-	-	-
=	=	=
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
pyramid	pyramid	pyramid
technology	technolog	technology
corp	corp	corp
|	|	|
internet	internet	internet
:	:	:
|	|	|

|	|	|
-	-	-
-	-	-
-	-	-
=	=	=
=	=	=
=	=	=
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
3860	3860	3860
n	n	n
.	.	.

first	first	first
street	street	street
|	|	|
andrem@pyramid.com	andrem@pyramid.com	andrem@pyramid.com
|	|	|

|	|	|
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
=	=	=
=	=	=
=	=	=
=	=	=
=	=	=
-	-	-
-	-	-
-	-	-
-	-	-
san	san	san
jose	jose	jose
,	,	,
ca	ca	ca
|	|	|
packet	packet	packet
:	:	:
|	|	|

|	|	|
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
=	=	=
=	=	=
=	=	=
=	=	=
=	=	=
=	=	=
=	=	=
-	-	-
-	-	-
(	(	(
408) 428-8229	408) 428-8229	408) 428-8229
|	|	|
ka7wvv	ka7wvv	ka7wvv
@	@	@
n0ary	n0ari	n0ary
.	.	.
#	#	#
nocal	nocal	nocal
.	.	.
ca	ca	ca
.	.	.
usa	usa	usa
.	.	.
na	na	na
|	|	|

+	+	+
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
+	+	+
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
+	+	+
